abc_profit,abc_revenue,available_to_ship,avg_daily_sales_official,avg_daily_stock_official,avg_unit_revenue,cogs,current_winner,damaged,gross_profit,historical_only_hit,in_sale,key,marketplace_fee,net_revenue,product_id,profit_margin_pct,reorder_candidate,returns,returns_stock,revenue,sale_price,seller_sku_id,sku,stale_stock,status,stock_cover_days,stock_value_sale,stockout_risk,storage_cost_per_day,title,to_ship,total_stock,turnover_days_official,units_sold
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ04,0.0,0.0,322913,0.0,False,0,0,0.0,355.0,,WONDERS-ПЗЛ04,False,Закончился,,0.0,False,0.0,Пазлы детские деревянные 'Транспорт' 4 картинки в наборе,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ03,0.0,0.0,322915,0.0,False,0,0,0.0,299.0,,WONDERS-ПЗЛ03,False,Закончился,,0.0,False,0.0,Детские деревянные пазлы Алатойс 'Животные',0,0,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-КС0701,0.0,0.0,323120,0.0,False,0,0,0.0,855.0,,WONDERS-КС0701,True,В продаже,,855.0,False,0.0,Ксилофон / металлофон 'Улитка',0,1,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР02,0.0,0.0,323133,0.0,False,0,0,0.0,650.0,,WONDERS-СОР02,False,Закончился,,0.0,False,0.0,Деревянная игрушка - Сортер,0,0,0.0,0
C,C,994,0.0,6.0,0.0,0.0,False,0,0.0,False,6,WONDERS-ПР05,0.0,0.0,323348,0.0,False,0,0,0.0,391.5,,WONDERS-ПР05,True,В продаже,,2349.0,False,0.0,Игры с прищепками 'Фрукты-овощи',0,6,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПР06,0.0,0.0,323357,0.0,False,0,0,0.0,330.0,,WONDERS-ПР06,False,Закончился,,0.0,False,0.0,Игры с прищепками 'Учим буквы',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-БЛ02,0.0,0.0,323370,0.0,False,0,1,0.0,550.0,,WONDERS-БЛ02,False,Возврат,,0.0,False,0.0,Балансир 'Зонтик',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ВВ1661,0.0,0.0,348032,0.0,False,0,0,0.0,310.0,,WONDERS-ВВ1661,False,Закончился,,0.0,False,0.0,Набор для творчества Bondibon'Ёлочные украшения' Домик Снеговичка Набор для творчества Bondibon'Ёлочные украшения' Домик Снеговичка,0,0,0.0,0
C,C,986,0.0,14.0,0.0,0.0,False,0,0.0,False,14,WONDERS-ВВ1662,0.0,0.0,348051,0.0,False,0,2,0.0,280.0,,WONDERS-ВВ1662,True,В продаже,,3920.0,False,0.0,Набор для творчества Bondibon 'Ёлочные украшения' Снеговичок,0,14,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ВВ1660,0.0,0.0,348068,0.0,False,0,0,0.0,255.0,,WONDERS-ВВ1660,False,Закончился,,0.0,False,0.0,Новогодняя игрушка для раскрашивания 'Ёлочные украшения' Домик Деда Мороза,0,0,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-ВВ1568,0.0,0.0,348104,0.0,False,0,0,0.0,549.0,,WONDERS-ВВ1568,True,В продаже,,549.0,False,0.0,Набор для творчества Bondibon 'Ёлочные украшения' (паровоз снеговик колокольчик лошадка),0,1,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ВВ1663,0.0,0.0,348150,0.0,False,0,0,0.0,210.0,,WONDERS-ВВ1663,False,Закончился,,0.0,False,0.0,Набор для творчества Bondibon'Ёлочные украшения' Дед Мороз,0,0,0.0,0
C,C,989,0.0,11.0,0.0,0.0,False,0,0.0,False,11,ШКР01,0.0,0.0,350909,0.0,False,0,0,0.0,375.0,ШКР01,WONDERS-ШКР01,True,В продаже,,4125.0,False,0.0,Игрушка-каталка 'Шнуровка Коровка' деревянная на верёвочке,0,11,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШЛВ01,0.0,0.0,350936,0.0,False,0,0,0.0,375.0,,WONDERS-ШЛВ01,False,Закончился,,0.0,False,0.0,Каталка Лев деревянная развивающая игрушка шнуровка 2в1,0,0,0.0,0
C,C,995,0.0,5.0,0.0,0.0,False,0,0.0,False,5,ШЛШ01,0.0,0.0,350952,0.0,False,0,1,0.0,375.0,ШЛШ01,WONDERS-ШЛШ01,True,В продаже,,1875.0,False,0.0,Игрушка каталка 'Шнуровка лошадка' деревянная на верёвочке,0,5,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР20,0.0,0.0,352644,0.0,False,0,1,0.0,620.0,,WONDERS-СОР20,False,Возврат,,0.0,False,0.0,Деревянный сортер 20,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР21,0.0,0.0,352738,0.0,False,0,0,0.0,590.0,,WONDERS-СОР21,False,Закончился,,0.0,False,0.0,Деревянный сортер 21 - Алатойс,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР23,0.0,0.0,352884,0.0,False,0,1,0.0,450.0,,WONDERS-СОР23,False,Возврат,,0.0,False,0.0,Деревянная развивающая игрушка Сортер 'Геометрические фигуры',0,0,0.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-ЧС01,0.0,0.0,352924,0.0,False,0,0,0.0,681.59,,WONDERS-ЧС01,True,В продаже,,2044.77,False,0.0,Бизиборд - сортер часики,0,3,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ЛБ1101,0.0,0.0,352956,0.0,False,0,0,0.0,440.0,,WONDERS-ЛБ1101,False,Закончился,,0.0,False,0.0,Лабиринт 'Дружба' Три кота,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ББ215,0.0,0.0,353106,0.0,False,0,0,0.0,1400.0,,WONDERS-ББ215,False,Закончился,,0.0,False,0.0,Бизиборд Непоседа Alatoys,0,0,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-КС1001,0.0,0.0,353251,0.0,False,0,2,0.0,801.0,,WONDERS-КС1001,True,В продаже,,1602.0,False,0.0,Деревянная музыкальная игрушка для детей Ксилофон / Металлофон,0,2,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-К1601,0.0,0.0,367276,0.0,False,0,0,0.0,730.0,,WONDERS-К1601,False,Закончился,,0.0,False,0.0,Конструктор Городок 23 детали окрашенный,0,0,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-К2100,0.0,0.0,367283,0.0,False,0,0,0.0,863.59,,WONDERS-К2100,True,В продаже,,1727.18,False,0.0,Конструктор деревянный детский 'Городок',0,2,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-4670006,0.0,0.0,367294,0.0,False,0,0,0.0,1380.0,,WONDERS-4670006,False,Закончился,,0.0,False,0.0,Деревянный конструктор Городок,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-КША3302,0.0,0.0,367316,0.0,False,0,0,0.0,1450.0,,WONDERS-КША3302,False,Закончился,,0.0,False,0.0,Шнуровка  Три кота Азбука,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ24,0.0,0.0,367356,0.0,False,0,1,0.0,299.0,,WONDERS-ПЗЛ24,False,Возврат,,0.0,False,0.0,Пазлы детские деревянные Коржик 'Три кота' развивающая деревянная игрушка,0,0,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-ПЗЛ23,0.0,0.0,367351,0.0,False,0,0,0.0,329.0,,WONDERS-ПЗЛ23,True,В продаже,,329.0,False,0.0,Пазлы деревянные детские Компот 'Три кота',0,1,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ27,0.0,0.0,367754,0.0,False,0,0,0.0,285.0,,WONDERS-ПЗЛ27,False,Закончился,,0.0,False,0.0,Пазл Карамелька 'Три кота',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН24,0.0,0.0,367763,0.0,False,0,0,0.0,250.0,,WONDERS-ШН24,False,Закончился,,0.0,False,0.0,Шнуровка Ёжик,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-ШН64,0.0,0.0,367773,0.0,False,0,0,0.0,149.0,,WONDERS-ШН64,False,Закончился,0.0,0.0,True,0.0,Шнуровка Гоня 'Три кота',0,0,1.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ22,0.0,0.0,367333,0.0,False,0,7,0.0,349.0,,WONDERS-ПЗЛ22,False,Возврат,,0.0,False,0.0,Пазлы детские деревянные герои мультфильма 'Три кота' Коржик Карамелька и Компот,0,0,0.0,0
C,C,999,0.0,1.0,0.0,0.0,False,0,0.0,False,1,WONDERS-КС0601,0.0,0.0,367966,0.0,False,0,0,0.0,855.0,,WONDERS-КС0601,True,В продаже,,855.0,False,0.0,Ксилофон Корова,0,1,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ1820,0.0,0.0,367996,0.0,False,0,1,0.0,550.0,,WONDERS-ПЗЛ1820,False,Возврат,,0.0,False,0.0,Игра Мемори,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН63,0.0,0.0,414714,0.0,False,0,1,0.0,149.0,,WONDERS-ШН63,False,Возврат,,0.0,False,0.0,Шнуровка Лапочка 'Три кота' Алатойс,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПЗЛ2033,0.0,0.0,414790,0.0,False,0,0,0.0,449.0,,WONDERS-ПЗЛ2033,False,Закончился,,0.0,False,0.0,Игра Мемори 'Автомобили' развивающая детская деревянная игра Мемо,0,0,0.0,0
C,C,979,0.033,22.2,0.0,0.0,False,0,0.0,False,21,WONDERS-ДМ01,0.0,0.0,416614,0.0,False,0,0,0.0,420.0,,WONDERS-ДМ01,False,В продаже,636.4,8820.0,False,0.0,Детское домино 'Фрукты-овощи',0,21,666.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-ДМ07,0.0,0.0,416628,0.0,False,0,0,0.0,420.0,,WONDERS-ДМ07,True,В продаже,,840.0,False,0.0,Детское домино 'Животные',0,2,0.0,0
C,C,988,0.0,12.0,0.0,0.0,False,0,0.0,False,12,WONDERS-ЛТ06,0.0,0.0,416635,0.0,False,0,3,0.0,545.09,,WONDERS-ЛТ06,True,В продаже,,6541.08,False,0.0,Лото 'Азбука-цифры' 'Алатойс',0,12,0.0,0
C,C,996,0.0,4.0,0.0,0.0,False,0,0.0,False,4,WONDERS-БЛ01,0.0,0.0,416642,0.0,False,0,1,0.0,527.8,,WONDERS-БЛ01,True,В продаже,,2111.2,False,0.0,Сортер и Балансир. Развивающая деревянная игрушка 2 в 1,0,4,0.0,0
C,C,990,0.017,10.583,0.0,0.0,False,0,0.0,False,10,шарики,0.0,0.0,416650,0.0,False,0,0,0.0,441.0,шарики,WONDERS-СОР14,False,В продаже,588.2,4410.0,False,0.0,Сортер Шарики,0,10,635.0,0
C,C,989,0.0,11.0,0.0,0.0,False,0,0.0,False,11,WONDERS-СОР15,0.0,0.0,416657,0.0,False,0,0,0.0,459.0,,WONDERS-СОР15,True,В продаже,,5049.0,False,0.0,Деревянная игрушка Сортер 15,0,11,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР16,0.0,0.0,416668,0.0,False,0,0,0.0,510.0,,WONDERS-СОР16,False,Закончился,,0.0,False,0.0,Деревянная игрушка Сортер с шнурками,0,0,0.0,0
C,C,994,0.0,6.0,0.0,0.0,False,0,0.0,False,6,WONDERS-СОР17,0.0,0.0,417007,0.0,False,0,0,0.0,369.0,,WONDERS-СОР17,True,В продаже,,2214.0,False,0.0,Сортер 17,0,6,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СЧМ3001,0.0,0.0,417018,0.0,False,0,0,0.0,390.0,,WONDERS-СЧМ3001,False,Закончился,,0.0,False,0.0,Пирамидка 'Счёты',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СЧМ3003,0.0,0.0,417024,0.0,False,0,1,0.0,245.0,,WONDERS-СЧМ3003,False,Возврат,,0.0,False,0.0,Счетный материал 'Радужный счет' 70 шт,0,0,0.0,0
C,C,979,0.0,21.0,0.0,0.0,False,0,0.0,False,21,WONDERS-СЧМ3005,0.0,0.0,417036,0.0,False,0,1,0.0,170.0,,WONDERS-СЧМ3005,True,В продаже,,3570.0,False,0.0,Счетный материал 'Палочки для счета' 50 дет,0,21,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПР02,0.0,0.0,417046,0.0,False,0,1,0.0,199.0,,WONDERS-ПР02,False,Возврат,,0.0,False,0.0,Прищепки разноцветные 'Семицветик' 24 шт,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ПР09,0.0,0.0,417270,0.0,False,0,2,0.0,549.0,,WONDERS-ПР09,False,Возврат,,0.0,False,0.0,Игровой набор 'Стирка',0,0,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-ПЕ01,0.0,0.0,418078,0.0,False,0,0,0.0,423.61,,WONDERS-ПЕ01,True,В продаже,,847.22,False,0.0,Пирамидка 'Ёлочка',0,2,0.0,0
C,C,996,0.0,4.0,0.0,0.0,False,0,0.0,False,4,WONDERS-ПСТ01,0.0,0.0,418604,0.0,False,0,0,0.0,900.9,,WONDERS-ПСТ01,True,В продаже,,3603.6,False,0.0,Пирамидка Ступеньки 10 деталей,0,4,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-ПСЧ3005,0.0,0.0,418769,0.0,False,0,0,0.0,387.66,,WONDERS-ПСЧ3005,True,В продаже,,775.32,False,0.0,Пирамидка - счеты,0,2,0.0,0
C,C,986,0.0,14.0,0.0,0.0,False,0,0.0,False,14,WONDERS-ПСЧ3007,0.0,0.0,419169,0.0,False,0,0,0.0,499.59,,WONDERS-ПСЧ3007,True,В продаже,,6994.26,False,0.0,Логическая пирамидка 'Учимся считать',0,14,0.0,0
C,C,991,0.0,9.0,0.0,0.0,False,0,0.0,False,9,ПСЧ4001,0.0,0.0,419199,0.0,False,0,2,0.0,531.0,ПСЧ4001,WONDERS-ПСЧ4001,True,В продаже,,4779.0,False,0.0,Пирамидка детская Алатойс 'Счёты' учимся считать,0,9,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ККМ01,0.0,0.0,419229,0.0,False,0,1,0.0,690.0,,WONDERS-ККМ01,False,Возврат,,0.0,False,0.0,Конструктор - каталка 'Пожарная машина',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ККМ04,0.0,0.0,419307,0.0,False,0,1,0.0,380.0,,WONDERS-ККМ04,False,Возврат,,0.0,False,0.0,Деревянный конструктор - каталка 'Полицейская машина',0,0,0.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-ПЗЛ1008,0.0,0.0,419317,0.0,False,0,0,0.0,355.0,,WONDERS-ПЗЛ1008,True,В продаже,,2485.0,False,0.0,Деревянная игрушка пазл-вкладыш 'Ферма',0,7,0.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-ПЗЛ1009,0.0,0.0,419328,0.0,False,0,0,0.0,365.0,,WONDERS-ПЗЛ1009,True,В продаже,,1095.0,False,0.0,Деревянная развивающая игрушка Пазл - вкладыш 'Сафари',0,3,0.0,0
C,C,993,0.0,7.0,0.0,0.0,False,0,0.0,False,7,WONDERS-ШН56,0.0,0.0,419338,0.0,False,0,0,0.0,135.0,,WONDERS-ШН56,True,В продаже,,945.0,False,0.0,Шнуровка 'Почтальон зебра Зои' Свинка Пеппа,0,7,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-СЧМ3007,0.0,0.0,419514,0.0,False,0,1,0.0,235.0,,WONDERS-СЧМ3007,False,Возврат,0.0,0.0,True,0.0,Счетный материал 'Палочки для счета' 50 деталей,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СЧМ3006,0.0,0.0,417029,0.0,False,0,0,0.0,175.0,,WONDERS-СЧМ3006,False,Закончился,,0.0,False,0.0,Счетный материал 'Палочки для счета' 36 палочек,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН59,0.0,0.0,419588,0.0,False,0,0,0.0,180.0,,WONDERS-ШН59,False,Закончился,,0.0,False,0.0,Шнуровка 'Динозавр',0,0,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-ШН58,0.0,0.0,419365,0.0,False,0,0,0.0,150.0,,WONDERS-ШН58,False,Закончился,0.0,0.0,True,0.0,Шнуровка 'Кролик Ребекка' Алатойс,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ББ411,0.0,0.0,419599,0.0,False,0,0,0.0,1300.0,,WONDERS-ББ411,False,Закончился,,0.0,False,0.0,Бизиборд 'Учим цифры' Три кота,0,0,0.0,0
C,C,986,0.0,14.0,0.0,0.0,False,0,0.0,False,14,WONDERS-ПЗЛ1001,0.0,0.0,419620,0.0,False,0,0,0.0,412.0,,WONDERS-ПЗЛ1001,True,В продаже,,5768.0,False,0.0,Пазл Сортер деревянный для малышей - Животные: Утка собака медведь лошадь',0,14,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ББ412,0.0,0.0,424605,0.0,False,0,0,0.0,1350.0,,WONDERS-ББ412,False,Закончился,,0.0,False,0.0,Деревянная игрушка Бизиборд 'Учим буквы' серия 'Три кота' от Алатойс,0,0,0.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-ЧС15,0.0,0.0,424614,0.0,False,0,0,0.0,681.59,,WONDERS-ЧС15,True,В продаже,,2044.77,False,0.0,Часики-сортер 'Три кота' детские обучающие часы,0,3,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН50,0.0,0.0,424620,0.0,False,0,0,0.0,175.0,,WONDERS-ШН50,False,Закончился,,0.0,False,0.0,Деревянная игрушка-шнуровка Горчица 'Три кота',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН65,0.0,0.0,424624,0.0,False,0,1,0.0,175.0,,WONDERS-ШН65,False,Возврат,,0.0,False,0.0,Деревянная игрушка - шнуровка Шуруп 'Три кота',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН66,0.0,0.0,424627,0.0,False,0,0,0.0,175.0,,WONDERS-ШН66,False,Закончился,,0.0,False,0.0,Деревянная игрушка - шнуровка Изюм  'Три кота',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН68,0.0,0.0,424631,0.0,False,0,0,0.0,135.0,,WONDERS-ШН68,False,Закончился,,0.0,False,0.0,Деревянная игрушка-шнуровка Нудик 'Три кота',0,0,0.0,0
C,C,994,0.0,6.0,0.0,0.0,False,0,0.0,False,6,WONDERS-ПЗЛ2039,0.0,0.0,424640,0.0,False,0,0,0.0,369.0,,WONDERS-ПЗЛ2039,True,В продаже,,2214.0,False,0.0,Пазл-сортер деревянный ассоциации 'Найди пару' животные для малышей,0,6,0.0,0
C,C,996,0.0,4.0,0.0,0.0,False,0,0.0,False,4,WONDERS-ПЗЛ2040,0.0,0.0,429167,0.0,False,0,0,0.0,441.0,,WONDERS-ПЗЛ2040,True,В продаже,,1764.0,False,0.0,Пазл Сортер - ассоциации 'Животные',0,4,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР12,0.0,0.0,434764,0.0,False,0,0,0.0,370.0,,WONDERS-СОР12,False,Закончился,,0.0,False,0.0,Деревянная игрушка - Сортер 'Домик',0,0,0.0,0
C,C,996,0.0,4.0,0.0,0.0,False,0,0.0,False,4,WONDERS-ПЗЛ1823,0.0,0.0,434771,0.0,False,0,0,0.0,399.0,,WONDERS-ПЗЛ1823,True,В продаже,,1596.0,False,0.0,Деревянный сортер Свинка Пеппа,0,4,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ЛБ10012,0.0,0.0,434777,0.0,False,0,1,0.0,210.0,,WONDERS-ЛБ10012,False,Возврат,,0.0,False,0.0,Лабиринт 'Кот',0,0,0.0,0
C,C,987,0.0,13.0,0.0,0.0,False,0,0.0,False,13,WONDERS-ЛБ1002,0.0,0.0,434783,0.0,False,0,1,0.0,472.5,,WONDERS-ЛБ1002,True,В продаже,,6142.5,False,0.0,Лабиринт 'Корова',0,13,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН70,0.0,0.0,438367,0.0,False,0,2,0.0,155.0,,WONDERS-ШН70,False,Возврат,,0.0,False,0.0,Деревянная игрушка - шнуровка 'Рыбка',0,0,0.0,0
C,C,980,0.0,20.0,0.0,0.0,False,0,0.0,False,20,WONDERS-ПЗЛ08,0.0,0.0,438427,0.0,False,0,1,0.0,370.0,,WONDERS-ПЗЛ08,True,В продаже,,7400.0,False,0.0,Пазлы детские деревянные  для малышей 'Животные ' 4 картинки в наборе,0,20,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-СОР11,0.0,0.0,446973,0.0,False,0,0,0.0,531.0,,WONDERS-СОР11,True,В продаже,,1062.0,False,0.0,Деревянная игрушка-сортер 'Бабочка',0,2,0.0,0
C,C,997,0.0,3.0,0.0,0.0,False,0,0.0,False,3,WONDERS-ШН1203,0.0,0.0,446999,0.0,False,0,0,0.0,320.0,,WONDERS-ШН1203,True,В продаже,,960.0,False,0.0,Шнуровка 'Океан',0,3,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШН1211,0.0,0.0,447006,0.0,False,0,0,0.0,320.0,,WONDERS-ШН1211,False,Закончился,,0.0,False,0.0,Деревянная игрушка Шнуровка 'Транспорт',0,0,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-ШК02,0.0,0.0,447022,0.0,False,0,0,0.0,175.0,,WONDERS-ШК02,False,Закончился,,0.0,False,0.0,Деревянная игрушка Шнуровка 'Корова',0,0,0.0,0
C,C,990,0.0,10.0,0.0,0.0,False,0,0.0,False,10,WONDERS-ПЗЛ1010,0.0,0.0,447077,0.0,False,0,0,0.0,290.0,,WONDERS-ПЗЛ1010,True,В продаже,,2900.0,False,0.0,Сортер деревяныый Пазл - вкладыш 'Океан',0,10,0.0,0
C,C,998,0.0,2.0,0.0,0.0,False,0,0.0,False,2,WONDERS-ПЗЛ1002,0.0,0.0,447104,0.0,False,0,0,0.0,365.0,,WONDERS-ПЗЛ1002,True,В продаже,,730.0,False,0.0,Деревянная игрушка Сортер-пазл вкладыш 'Заяц рыбка корова петух',0,2,0.0,0
C,C,1000,0.0,0.0,0.0,0.0,False,0,0.0,True,0,WONDERS-СОР35,0.0,0.0,447131,0.0,False,0,0,0.0,450.0,,WONDERS-СОР35,False,Закончился,,0.0,False,0.0,Сортер - тетрис 'Логический квадрат',0,0,0.0,0
C,C,1000,1.0,1.0,0.0,0.0,False,0,0.0,False,0,WONDERS-ЧС09,0.0,0.0,447181,0.0,False,0,0,0.0,1450.0,,WONDERS-ЧС09,False,Закончился,0.0,0.0,True,0.0,Бизиборд 'Календарь природы',0,0,1.0,0
